"","V1"
"2491",146
"2492",44
"2493",20
"2494",25
"2495",62
"2496",NA
"2497",362
"2498",38
"2499",148
"2500",32
"2501",638
"2502",25
"2503",24
"2504",17
"2505",340
"2506",49
"2507",54
"2508",657
"2509",128
"2510",146
"2511",NA
"2512",59
"2513",117
"2514",42
"2515",51
"2516",158
"2517",13
"2518",70
"2519",286
"2520",48
"2521",33
"2522",19
"2523",28
"2524",20
"2525",237
"2526",67
"2527",74
"2528",46
"2529",181
"2530",34
"2531",31
"2532",68
"2533",39
"2534",75
"2535",17
"2536",49
"2537",26
"2538",125
"2539",32
"2540",87
"2541",28
"2542",222
"2543",31
"2544",45
"2545",57
"2546",160
"2547",715
"2548",46
"2549",16
"2550",14
"2551",9
"2552",76
"2553",133
"2554",196
"2555",46
"2556",55
"2557",165
"2558",165
"2559",736
"2560",125
"2561",410
"2562",33
"2563",69
"2564",16
"2565",589
"2566",46
"2567",28
"2568",69
"2569",123
"2570",112
"2571",457
"2572",43
"2573",81
"2574",54
"2575",533
"2576",28
"2577",40
"2578",48
"2579",112
"2580",50
"2581",278
"2582",571
"2583",72
"2584",10
"2585",8
"2586",15
"2587",27
"2588",102
"2589",42
"2590",69
"2591",23
"2592",43
"2593",43
"2594",167
"2595",20
"2596",117
"2597",13
"2598",527
"2599",19
"2600",100
"2601",253
"2602",561
"2603",25
"2604",43
"2605",36
"2606",18
"2607",132
"2608",78
"2609",23
"2610",63
"2611",69
"2612",482
"2613",129
"2614",38
"2615",236
"2616",63
"2617",38
"2618",56
"2619",30
"2620",48
"2621",302
"2622",98
"2623",270
"2624",12
"2625",18
"2626",51
"2627",37
"2628",22
"2629",221
"2630",64
"2631",27
"2632",238
"2633",115
"2634",69
"2635",157
"2636",236
"2637",92
"2638",127
"2639",73
"2640",100
"2641",46
"2642",117
"2643",45
"2644",131
"2645",137
"2646",41
"2647",52
"2648",27
"2649",17
"2650",32
"2651",70
"2652",52
"2653",35
"2654",49
"2655",21
"2656",112
"2657",40
"2658",18
"2659",14
"2660",71
"2661",243
"2662",86
"2663",205
"2664",184
"2665",16
"2666",158
"2667",56
"2668",66
"2669",28
"2670",103
"2671",115
"2672",138
"2673",237
"2674",136
"2675",134
"2676",108
"2677",77
"2678",19
"2679",34
"2680",312
"2681",41
"2682",143
"2683",32
"2684",196
"2685",152
"2686",195
"2687",54
"2688",43
"2689",10
"2690",115
"2691",221
"2692",1079
"2693",34
"2694",192
"2695",40
"2696",528
"2697",425
"2698",56
"2699",12
"2700",27
"2701",118
"2702",19
"2703",192
"2704",97
"2705",30
"2706",614
"2707",56
"2708",27
"2709",31
"2710",125
"2711",47
"2712",73
"2713",76
"2714",42
"2715",679
"2716",215
"2717",96
"2718",137
"2719",407
"2720",86
"2721",18
"2722",160
"2723",51
"2724",38
"2725",17
"2726",62
"2727",42
"2728",67
"2729",27
"2730",368
"2731",77
"2732",41
"2733",37
"2734",66
"2735",431
"2736",136
"2737",41
"2738",43
"2739",87
"2740",83
"2741",44
"2742",41
"2743",96
"2744",25
"2745",78
"2746",32
"2747",14
"2748",42
"2749",109
"2750",31
"2751",197
"2752",27
"2753",208
"2754",18
"2755",67
"2756",62
"2757",43
"2758",52
"2759",17
"2760",42
"2761",26
"2762",75
"2763",118
"2764",9
"2765",149
"2766",145
"2767",72
"2768",71
"2769",230
"2770",NA
"2771",32
"2772",451
"2773",54
"2774",88
"2775",45
"2776",28
"2777",188
"2778",211
"2779",222
"2780",11
"2781",24
"2782",35
"2783",34
"2784",26
"2785",64
"2786",43
"2787",18
"2788",124
"2789",76
"2790",86
"2791",43
"2792",114
"2793",136
"2794",16
"2795",45
"2796",38
"2797",26
"2798",390
"2799",23
"2800",55
"2801",777
"2802",282
"2803",547
"2804",32
"2805",40
"2806",68
"2807",157
"2808",36
"2809",76
"2810",121
"2811",120
"2812",114
"2813",50
"2814",55
"2815",81
"2816",80
"2817",473
"2818",88
"2819",26
"2820",46
"2821",315
"2822",42
"2823",168
"2824",38
"2825",90
"2826",101
"2827",44
"2828",149
"2829",31
"2830",20
"2831",204
"2832",248
"2833",89
"2834",33
"2835",12
"2836",351
"2837",54
"2838",111
"2839",271
"2840",17
"2841",45
"2842",43
"2843",49
"2844",182
"2845",28
"2846",331
"2847",63
"2848",18
"2849",43
"2850",592
"2851",88
"2852",124
"2853",237
"2854",33
"2855",60
"2856",364
"2857",12
"2858",181
"2859",26
"2860",65
"2861",25
"2862",203
"2863",112
"2864",91
"2865",41
"2866",49
"2867",443
"2868",49
"2869",216
"2870",NA
"2871",183
"2872",18
"2873",10
"2874",33
"2875",68
"2876",36
"2877",33
"2878",24
"2879",79
"2880",159
"2881",37
"2882",10
"2883",86
"2884",26
"2885",42
"2886",259
"2887",15
"2888",108
"2889",379
"2890",28
"2891",18
"2892",307
"2893",75
"2894",115
"2895",371
"2896",148
"2897",288
"2898",36
"2899",12
"2900",266
"2901",222
"2902",37
"2903",37
"2904",131
"2905",43
"2906",108
"2907",30
"2908",99
"2909",111
"2910",41
"2911",790
"2912",50
"2913",662
"2914",43
"2915",869
"2916",211
"2917",24
"2918",43
"2919",85
"2920",17
"2921",13
"2922",174
"2923",15
"2924",52
"2925",183
"2926",48
"2927",30
"2928",142
"2929",27
"2930",63
"2931",30
"2932",39
"2933",20
"2934",27
"2935",12
"2936",264
"2937",19
"2938",20
"2939",39
"2940",27
"2941",79
"2942",28
"2943",51
"2944",79
"2945",119
"2946",55
"2947",56
"2948",72
"2949",11
"2950",67
"2951",65
"2952",190
"2953",44
"2954",12
"2955",56
"2956",51
"2957",102
"2958",219
"2959",38
"2960",113
"2961",57
"2962",175
"2963",55
"2964",30
"2965",20
"2966",31
"2967",96
"2968",82
"2969",19
"2970",25
"2971",58
"2972",195
"2973",28
"2974",12
"2975",74
"2976",126
"2977",48
"2978",14
"2979",151
"2980",153
"2981",206
"2982",321
"2983",20
"2984",131
"2985",36
"2986",41
"2987",121
"2988",36
"2989",514
"2990",237
"2991",66
"2992",99
"2993",35
"2994",39
"2995",118
"2996",37
"2997",448
"2998",25
"2999",42
"3000",32
"3001",453
"3002",188
"3003",34
"3004",39
"3005",156
"3006",21
"3007",16
"3008",26
"3009",103
"3010",28
"3011",26
"3012",870
"3013",156
"3014",18
"3015",129
"3016",330
"3017",112
"3018",94
"3019",12
"3020",30
"3021",33
"3022",377
"3023",48
"3024",706
"3025",84
"3026",22
"3027",30
"3028",65
"3029",8
"3030",1050
"3031",281
"3032",51
"3033",15
"3034",18
"3035",61
"3036",18
"3037",65
"3038",28
"3039",50
"3040",29
"3041",57
"3042",18
"3043",100
"3044",53
"3045",433
"3046",438
"3047",3
"3048",75
"3049",23
"3050",52
"3051",102
"3052",138
"3053",53
"3054",51
"3055",108
"3056",76
"3057",57
"3058",44
"3059",21
"3060",17
"3061",47
"3062",40
"3063",88
"3064",21
"3065",47
"3066",15
"3067",176
"3068",75
"3069",69
"3070",85
"3071",30
"3072",430
"3073",75
"3074",185
"3075",41
"3076",307
"3077",170
"3078",13
"3079",64
"3080",294
"3081",67
"3082",276
"3083",244
"3084",22
"3085",71
"3086",77
"3087",22
"3088",23
"3089",87
"3090",233
"3091",465
"3092",30
"3093",605
"3094",57
"3095",19
"3096",10
"3097",198
"3098",54
"3099",74
"3100",300
"3101",38
"3102",NA
"3103",17
"3104",82
"3105",103
"3106",22
"3107",147
"3108",56
"3109",43
"3110",91
"3111",88
"3112",87
"3113",19
"3114",31
"3115",768
"3116",157
"3117",249
"3118",51
"3119",128
"3120",49
"3121",130
"3122",26
"3123",192
"3124",103
"3125",22
"3126",71
"3127",54
"3128",96
"3129",28
"3130",135
"3131",76
"3132",62
"3133",35
"3134",656
"3135",68
"3136",37
"3137",80
"3138",28
"3139",69
"3140",93
"3141",60
"3142",52
"3143",12
"3144",57
"3145",148
"3146",110
"3147",33
"3148",28
"3149",23
"3150",51
"3151",13
"3152",63
"3153",137
"3154",13
"3155",30
"3156",141
"3157",210
"3158",17
"3159",54
"3160",55
"3161",42
"3162",94
"3163",12
"3164",16
"3165",72
"3166",51
"3167",231
"3168",15
"3169",698
"3170",43
"3171",367
"3172",230
"3173",55
"3174",35
"3175",123
"3176",26
"3177",114
"3178",43
"3179",29
"3180",67
"3181",NA
"3182",60
"3183",31
"3184",50
"3185",52
"3186",18
"3187",139
"3188",58
"3189",45
"3190",206
"3191",110
"3192",89
"3193",105
"3194",530
"3195",19
"3196",75
"3197",185
"3198",28
"3199",137
"3200",33
"3201",34
"3202",149
"3203",22
"3204",166
"3205",75
"3206",51
"3207",514
"3208",22
"3209",79
"3210",25
"3211",26
"3212",72
"3213",32
"3214",184
"3215",50
"3216",358
"3217",28
"3218",65
"3219",26
"3220",183
"3221",27
"3222",29
"3223",30
"3224",18
"3225",214
"3226",30
"3227",109
"3228",64
"3229",68
"3230",35
"3231",76
"3232",62
"3233",28
"3234",91
"3235",399
"3236",47
"3237",71
"3238",162
"3239",35
"3240",63
"3241",318
"3242",27
"3243",468
"3244",131
"3245",110
"3246",81
"3247",220
"3248",53
"3249",455
"3250",34
"3251",74
"3252",49
"3253",42
"3254",40
"3255",52
"3256",32
"3257",78
"3258",34
"3259",14
"3260",21
"3261",120
"3262",35
"3263",NA
"3264",648
"3265",56
"3266",57
"3267",42
"3268",252
"3269",64
"3270",28
"3271",57
"3272",159
"3273",307
"3274",44
"3275",78
"3276",47
"3277",22
"3278",35
"3279",96
"3280",37
"3281",114
"3282",270
"3283",164
"3284",69
"3285",17
"3286",27
"3287",333
"3288",60
"3289",99
"3290",66
"3291",33
"3292",50
"3293",33
"3294",83
"3295",232
"3296",341
"3297",42
"3298",35
"3299",129
"3300",55
"3301",65
"3302",58
"3303",23
"3304",36
"3305",53
"3306",34
"3307",92
"3308",69
"3309",15
"3310",56
"3311",22
"3312",513
"3313",510
"3314",35
"3315",46
"3316",131
"3317",177
"3318",38
"3319",14
"3320",283
"3321",19
"3322",139
"3323",22
"3324",37
"3325",27
"3326",153
"3327",57
"3328",339
"3329",36
"3330",79
"3331",33
"3332",20
"3333",311
"3334",238
"3335",107
"3336",79
"3337",180
"3338",1413
"3339",149
"3340",85
"3341",228
"3342",34
"3343",86
"3344",23
"3345",43
"3346",150
"3347",56
"3348",8
"3349",69
"3350",27
"3351",131
"3352",20
"3353",62
"3354",20
"3355",57
"3356",21
"3357",579
"3358",42
"3359",393
"3360",77
"3361",99
"3362",28
"3363",85
"3364",54
"3365",77
"3366",39
"3367",38
"3368",94
"3369",16
"3370",47
"3371",64
"3372",218
"3373",95
"3374",7
"3375",683
"3376",43
"3377",238
"3378",23
"3379",56
"3380",71
"3381",81
"3382",150
"3383",43
"3384",194
"3385",27
"3386",32
"3387",45
"3388",115
"3389",223
"3390",232
"3391",94
"3392",50
"3393",140
"3394",855
"3395",100
"3396",50
"3397",76
"3398",44
"3399",80
"3400",22
"3401",33
"3402",85
"3403",65
"3404",33
"3405",NA
"3406",15
"3407",50
"3408",18
"3409",76
"3410",55
"3411",14
"3412",65
"3413",99
"3414",13
"3415",20
"3416",78
"3417",22
"3418",46
"3419",41
"3420",25
"3421",18
"3422",95
"3423",65
"3424",24
"3425",42
"3426",24
"3427",94
"3428",14
"3429",33
"3430",40
"3431",493
"3432",60
"3433",35
"3434",12
"3435",121
"3436",21
"3437",76
"3438",38
"3439",25
"3440",33
"3441",54
"3442",49
"3443",30
"3444",32
"3445",38
"3446",8
"3447",588
"3448",42
"3449",94
"3450",11
"3451",32
"3452",51
"3453",82
"3454",60
"3455",79
"3456",156
"3457",47
"3458",30
"3459",45
"3460",117
"3461",40
"3462",239
"3463",27
"3464",90
"3465",32
"3466",114
"3467",463
"3468",18
"3469",26
"3470",42
"3471",48
"3472",65
"3473",93
"3474",364
"3475",70
"3476",436
"3477",61
"3478",231
"3479",186
"3480",30
"3481",114
"3482",29
"3483",41
"3484",30
"3485",46
"3486",30
"3487",41
"3488",22
"3489",30
"3490",117
"3491",27
"3492",175
"3493",56
"3494",76
"3495",47
"3496",57
"3497",41
"3498",73
"3499",12
"3500",156
"3501",10
"3502",63
"3503",60
"3504",139
"3505",47
"3506",100
"3507",11
"3508",41
"3509",124
"3510",50
"3511",364
"3512",140
"3513",82
"3514",41
"3515",25
"3516",48
"3517",42
"3518",59
"3519",103
"3520",200
"3521",34
"3522",183
"3523",122
"3524",62
"3525",10
"3526",82
"3527",244
"3528",455
"3529",395
"3530",21
"3531",141
"3532",687
"3533",926
"3534",73
"3535",184
"3536",291
"3537",NA
"3538",221
"3539",252
"3540",91
"3541",115
"3542",46
"3543",121
"3544",156
"3545",92
"3546",14
"3547",68
"3548",22
"3549",161
"3550",110
"3551",17
"3552",368
"3553",215
"3554",58
"3555",25
"3556",90
"3557",11
"3558",270
"3559",449
"3560",123
"3561",38
"3562",233
"3563",197
"3564",22
"3565",190
"3566",289
"3567",48
"3568",37
"3569",310
"3570",37
"3571",23
"3572",21
"3573",16
"3574",208
"3575",53
"3576",9
"3577",13
"3578",562
"3579",191
"3580",10
"3581",17
"3582",59
"3583",17
"3584",368
"3585",254
"3586",12
"3587",50
"3588",36
"3589",108
"3590",142
"3591",35
"3592",21
"3593",214
"3594",38
"3595",20
"3596",134
"3597",21
"3598",30
"3599",34
"3600",69
"3601",45
"3602",144
"3603",63
"3604",95
"3605",21
"3606",152
"3607",45
"3608",70
"3609",57
"3610",18
"3611",31
"3612",184
"3613",77
"3614",43
"3615",42
"3616",336
"3617",77
"3618",30
"3619",30
"3620",70
"3621",293
"3622",14
"3623",34
"3624",46
"3625",363
"3626",93
"3627",64
"3628",31
"3629",60
"3630",118
"3631",69
"3632",126
"3633",40
"3634",101
"3635",83
"3636",34
"3637",68
"3638",64
"3639",51
"3640",62
"3641",64
"3642",20
"3643",109
"3644",134
"3645",30
"3646",30
"3647",177
"3648",123
"3649",26
"3650",17
"3651",24
"3652",82
"3653",11
"3654",32
"3655",35
"3656",14
"3657",24
"3658",164
"3659",53
"3660",353
"3661",38
"3662",704
"3663",127
"3664",22
"3665",80
"3666",142
"3667",38
"3668",46
"3669",46
"3670",363
"3671",80
"3672",24
"3673",4
"3674",349
"3675",94
"3676",11
"3677",317
"3678",75
"3679",35
"3680",62
"3681",27
"3682",419
"3683",35
"3684",68
"3685",160
"3686",52
"3687",64
"3688",39
"3689",36
"3690",42
"3691",120
"3692",27
"3693",70
"3694",36
"3695",228
"3696",56
"3697",52
"3698",138
"3699",61
"3700",49
"3701",67
"3702",225
"3703",123
"3704",29
"3705",49
"3706",296
"3707",41
"3708",53
"3709",9
"3710",75
"3711",67
"3712",28
"3713",871
"3714",98
"3715",82
"3716",146
"3717",202
"3718",263
"3719",21
"3720",55
"3721",14
"3722",74
"3723",160
"3724",201
"3725",61
"3726",94
"3727",84
"3728",255
"3729",593
"3730",125
"3731",226
"3732",42
"3733",41
"3734",52
"3735",40
"3736",67
"3737",435
"3738",16
"3739",134
"3740",29
"3741",39
"3742",22
"3743",25
"3744",90
"3745",227
"3746",15
"3747",648
"3748",26
"3749",96
"3750",34
"3751",17
"3752",42
"3753",65
"3754",50
"3755",12
"3756",372
"3757",162
"3758",72
"3759",74
"3760",36
"3761",82
"3762",15
"3763",26
"3764",281
"3765",24
"3766",43
"3767",41
"3768",378
"3769",20
"3770",75
"3771",30
"3772",19
"3773",173
"3774",55
"3775",446
"3776",127
"3777",2
"3778",64
"3779",56
"3780",23
"3781",117
"3782",52
"3783",114
"3784",104
"3785",23
"3786",12
"3787",57
"3788",81
"3789",46
"3790",14
"3791",19
"3792",92
"3793",46
"3794",22
"3795",56
"3796",9
"3797",27
"3798",30
"3799",367
"3800",148
"3801",41
"3802",63
"3803",32
"3804",20
"3805",25
"3806",545
"3807",133
"3808",27
"3809",54
"3810",540
"3811",12
"3812",646
"3813",92
"3814",41
"3815",52
"3816",55
"3817",331
"3818",12
"3819",57
"3820",68
"3821",18
"3822",580
"3823",141
"3824",78
"3825",12
"3826",42
"3827",107
"3828",118
"3829",23
"3830",42
"3831",53
"3832",590
"3833",176
"3834",128
"3835",40
"3836",66
"3837",70
"3838",80
"3839",67
"3840",129
"3841",119
"3842",27
"3843",41
"3844",434
"3845",371
"3846",35
"3847",NA
"3848",135
"3849",26
"3850",59
"3851",139
"3852",51
"3853",65
"3854",29
"3855",47
"3856",458
"3857",28
"3858",54
"3859",14
"3860",31
"3861",86
"3862",45
"3863",26
"3864",121
"3865",181
"3866",94
"3867",13
"3868",48
"3869",83
"3870",57
"3871",61
"3872",31
"3873",92
"3874",14
"3875",58
"3876",40
"3877",131
"3878",146
"3879",149
"3880",69
"3881",155
"3882",570
"3883",NA
"3884",38
"3885",223
"3886",26
"3887",84
"3888",133
"3889",48
"3890",32
"3891",72
"3892",47
"3893",67
"3894",24
"3895",150
"3896",126
"3897",73
"3898",110
"3899",406
"3900",692
"3901",55
"3902",93
"3903",29
"3904",45
"3905",NA
"3906",63
"3907",11
"3908",73
"3909",474
"3910",51
"3911",146
"3912",69
"3913",30
"3914",24
"3915",76
"3916",13
"3917",19
"3918",56
"3919",65
"3920",138
"3921",18
"3922",192
"3923",58
"3924",426
"3925",42
"3926",144
"3927",32
"3928",24
"3929",16
"3930",54
"3931",270
"3932",46
"3933",34
"3934",40
"3935",341
"3936",221
"3937",47
"3938",33
"3939",61
"3940",28
"3941",47
"3942",66
"3943",35
"3944",17
"3945",27
"3946",19
"3947",48
"3948",117
"3949",55
"3950",148
"3951",56
"3952",17
"3953",44
"3954",126
"3955",224
"3956",157
"3957",264
"3958",231
"3959",189
"3960",70
"3961",29
"3962",45
"3963",16
"3964",12
"3965",133
"3966",18
"3967",30
"3968",53
"3969",644
"3970",NA
"3971",78
"3972",28
"3973",44
"3974",19
"3975",1104
"3976",29
"3977",38
"3978",298
"3979",63
"3980",176
"3981",122
"3982",88
"3983",31
"3984",26
"3985",17
"3986",10
"3987",177
"3988",97
"3989",335
"3990",57
"3991",37
"3992",141
"3993",339
"3994",122
"3995",72
"3996",45
"3997",60
"3998",610
"3999",885
"4000",14
"4001",66
"4002",73
"4003",49
"4004",76
"4005",13
"4006",29
"4007",24
"4008",57
"4009",102
"4010",190
"4011",46
"4012",547
"4013",33
"4014",62
"4015",50
"4016",588
"4017",124
"4018",35
"4019",81
"4020",67
"4021",35
"4022",33
"4023",131
"4024",40
"4025",65
"4026",64
"4027",86
"4028",42
"4029",89
"4030",26
"4031",106
"4032",29
"4033",75
"4034",52
"4035",89
"4036",293
"4037",33
"4038",32
"4039",893
"4040",56
"4041",26
"4042",18
"4043",20
"4044",118
"4045",16
"4046",306
"4047",242
"4048",72
"4049",37
"4050",38
"4051",206
"4052",154
"4053",NA
"4054",64
"4055",136
"4056",15
"4057",118
"4058",55
"4059",193
"4060",29
"4061",3
"4062",87
"4063",75
"4064",45
"4065",20
"4066",48
"4067",52
"4068",183
"4069",38
"4070",111
"4071",1011
"4072",6
"4073",171
"4074",39
"4075",52
"4076",112
"4077",376
"4078",42
"4079",236
"4080",137
"4081",29
"4082",382
"4083",156
"4084",151
"4085",59
"4086",31
"4087",27
"4088",343
"4089",110
"4090",50
"4091",318
"4092",39
"4093",24
"4094",26
"4095",54
"4096",55
"4097",94
"4098",171
"4099",120
"4100",20
"4101",52
"4102",86
"4103",123
"4104",384
"4105",95
"4106",58
"4107",64
"4108",33
"4109",53
"4110",112
"4111",46
"4112",42
"4113",188
"4114",29
"4115",21
"4116",68
"4117",36
"4118",66
"4119",38
"4120",13
"4121",10
"4122",48
"4123",21
"4124",20
"4125",36
"4126",25
"4127",195
"4128",39
"4129",156
"4130",46
"4131",107
"4132",31
"4133",148
"4134",1110
"4135",861
"4136",276
"4137",49
"4138",36
"4139",209
"4140",287
"4141",31
"4142",45
"4143",20
"4144",16
"4145",24
"4146",37
"4147",248
"4148",27
"4149",210
"4150",20
"4151",52
"4152",542
"4153",30
"4154",23
"4155",158
"4156",26
"4157",192
"4158",66
"4159",43
"4160",179
"4161",55
"4162",221
"4163",253
"4164",48
"4165",22
"4166",57
"4167",364
"4168",96
"4169",63
"4170",207
"4171",74
"4172",20
"4173",38
"4174",100
"4175",118
"4176",63
"4177",15
"4178",273
"4179",84
"4180",184
"4181",16
"4182",37
"4183",60
"4184",34
"4185",93
"4186",356
"4187",9
"4188",43
"4189",311
"4190",64
"4191",41
"4192",18
"4193",62
"4194",31
"4195",62
"4196",12
"4197",24
"4198",17
"4199",73
"4200",45
"4201",31
"4202",20
"4203",32
"4204",546
"4205",17
"4206",89
"4207",66
"4208",18
"4209",22
"4210",45
"4211",21
"4212",84
"4213",102
"4214",22
"4215",160
"4216",111
"4217",76
"4218",36
"4219",47
"4220",511
"4221",115
"4222",28
"4223",479
"4224",80
"4225",23
"4226",54
"4227",325
"4228",28
"4229",446
"4230",34
"4231",30
"4232",18
"4233",70
"4234",21
"4235",61
"4236",203
"4237",73
"4238",12
"4239",50
"4240",81
"4241",19
"4242",6
"4243",30
"4244",89
"4245",7
"4246",178
"4247",116
"4248",50
"4249",291
"4250",64
"4251",15
"4252",41
"4253",245
"4254",150
"4255",52
"4256",122
"4257",52
"4258",18
"4259",111
"4260",800
"4261",16
"4262",75
"4263",51
"4264",84
"4265",592
"4266",91
"4267",79
"4268",49
"4269",29
"4270",24
"4271",20
"4272",31
"4273",292
"4274",39
"4275",61
"4276",179
"4277",14
"4278",34
"4279",51
"4280",44
"4281",387
"4282",79
"4283",NA
"4284",451
"4285",50
"4286",22
"4287",29
"4288",155
"4289",291
"4290",60
"4291",35
"4292",56
"4293",24
"4294",30
"4295",204
"4296",165
"4297",97
"4298",11
"4299",128
"4300",46
"4301",22
"4302",56
"4303",238
"4304",104
"4305",85
"4306",285
"4307",25
"4308",23
"4309",239
"4310",69
"4311",52
"4312",45
"4313",28
"4314",64
"4315",111
"4316",44
"4317",9
"4318",44
"4319",67
"4320",407
"4321",84
"4322",27
"4323",640
"4324",45
"4325",37
"4326",108
"4327",249
"4328",324
"4329",43
"4330",196
"4331",61
"4332",29
"4333",105
"4334",12
"4335",66
"4336",237
"4337",13
"4338",180
"4339",110
"4340",527
"4341",55
"4342",70
"4343",6
"4344",29
"4345",104
"4346",36
"4347",346
"4348",23
"4349",11
"4350",99
"4351",16
"4352",19
"4353",46
"4354",139
"4355",46
"4356",67
"4357",185
"4358",34
"4359",124
"4360",255
"4361",220
"4362",177
"4363",20
"4364",263
"4365",21
"4366",289
"4367",38
"4368",150
"4369",23
"4370",115
"4371",142
"4372",48
"4373",36
"4374",52
"4375",17
"4376",123
"4377",57
"4378",105
"4379",47
"4380",96
"4381",28
"4382",25
"4383",24
"4384",197
"4385",133
"4386",8
"4387",41
"4388",119
"4389",145
"4390",29
"4391",140
"4392",65
"4393",28
"4394",29
"4395",48
"4396",38
"4397",64
"4398",16
"4399",236
"4400",27
"4401",92
"4402",282
"4403",405
"4404",40
"4405",222
"4406",14
"4407",19
"4408",42
"4409",58
"4410",133
"4411",26
"4412",71
"4413",33
"4414",52
"4415",28
"4416",100
"4417",74
"4418",498
"4419",NA
"4420",14
"4421",87
"4422",78
"4423",43
"4424",25
"4425",34
"4426",87
"4427",85
"4428",64
"4429",37
"4430",413
"4431",45
"4432",135
"4433",68
"4434",32
"4435",189
"4436",19
"4437",107
"4438",72
"4439",40
"4440",56
"4441",383
"4442",52
"4443",15
"4444",59
"4445",73
"4446",229
"4447",67
"4448",135
"4449",149
"4450",42
"4451",15
"4452",549
"4453",51
"4454",33
"4455",251
"4456",22
"4457",83
"4458",31
"4459",30
"4460",58
"4461",13
"4462",14
"4463",79
"4464",17
"4465",25
"4466",24
"4467",93
"4468",48
"4469",208
"4470",83
"4471",54
"4472",95
"4473",116
"4474",189
"4475",42
"4476",27
"4477",155
"4478",41
"4479",39
"4480",313
"4481",55
"4482",124
"4483",27
"4484",89
"4485",168
"4486",239
"4487",NA
"4488",50
"4489",40
"4490",61
"4491",15
"4492",121
"4493",82
"4494",108
"4495",63
"4496",106
"4497",39
"4498",112
"4499",155
"4500",8
"4501",139
"4502",106
"4503",375
"4504",202
"4505",NA
"4506",106
"4507",192
"4508",62
"4509",103
"4510",72
"4511",105
"4512",137
"4513",96
"4514",613
"4515",519
"4516",769
"4517",172
"4518",862
"4519",166
"4520",58
"4521",650
"4522",19
"4523",54
"4524",457
"4525",274
"4526",55
"4527",247
"4528",158
"4529",114
"4530",47
"4531",54
"4532",69
"4533",132
"4534",140
"4535",25
"4536",41
"4537",30
"4538",111
"4539",206
"4540",10
"4541",58
"4542",33
"4543",570
"4544",19
"4545",20
"4546",68
"4547",348
"4548",55
"4549",245
"4550",64
"4551",104
"4552",84
"4553",100
"4554",36
"4555",64
"4556",45
"4557",113
"4558",14
"4559",11
"4560",14
"4561",138
"4562",27
"4563",18
"4564",1220
"4565",28
"4566",27
"4567",413
"4568",134
"4569",41
"4570",83
"4571",38
"4572",55
"4573",20
"4574",159
"4575",54
"4576",541
"4577",182
"4578",162
"4579",43
"4580",145
"4581",45
"4582",126
"4583",265
"4584",84
"4585",253
"4586",60
"4587",79
"4588",73
"4589",30
"4590",52
"4591",33
"4592",71
"4593",20
"4594",33
"4595",64
"4596",77
"4597",NA
"4598",47
"4599",179
"4600",128
"4601",36
"4602",25
"4603",196
"4604",41
"4605",19
"4606",97
"4607",11
"4608",75
"4609",250
"4610",47
"4611",53
"4612",83
"4613",78
"4614",70
"4615",60
"4616",52
"4617",105
"4618",12
"4619",70
"4620",38
"4621",94
"4622",14
"4623",74
"4624",51
"4625",70
"4626",277
"4627",180
"4628",70
"4629",130
"4630",108
"4631",47
"4632",16
"4633",68
"4634",18
"4635",673
"4636",14
"4637",46
"4638",71
"4639",226
"4640",33
"4641",38
"4642",NA
"4643",70
"4644",39
"4645",136
"4646",55
"4647",65
"4648",23
"4649",21
"4650",120
"4651",119
"4652",52
"4653",312
"4654",242
"4655",18
"4656",133
"4657",89
"4658",21
"4659",355
"4660",106
"4661",45
"4662",34
"4663",133
"4664",90
"4665",13
"4666",45
"4667",65
"4668",27
"4669",14
"4670",33
"4671",26
"4672",69
"4673",17
"4674",94
"4675",56
"4676",585
"4677",14
"4678",72
"4679",329
"4680",46
"4681",202
"4682",179
"4683",19
"4684",93
"4685",38
"4686",54
"4687",44
"4688",43
"4689",25
"4690",125
"4691",16
"4692",295
"4693",21
"4694",48
"4695",58
"4696",55
"4697",41
"4698",317
"4699",50
"4700",54
"4701",267
"4702",37
"4703",135
"4704",49
"4705",231
"4706",34
"4707",50
"4708",67
"4709",59
"4710",110
"4711",97
"4712",24
"4713",82
"4714",67
"4715",161
"4716",30
"4717",23
"4718",38
"4719",21
"4720",34
"4721",47
"4722",29
"4723",51
"4724",68
"4725",62
"4726",81
"4727",16
"4728",95
"4729",35
"4730",63
"4731",34
"4732",55
"4733",115
"4734",54
"4735",72
"4736",102
"4737",20
"4738",37
"4739",196
"4740",60
"4741",45
"4742",85
"4743",68
"4744",26
"4745",92
"4746",30
"4747",32
"4748",20
"4749",22
"4750",798
"4751",NA
"4752",51
"4753",340
"4754",48
"4755",20
"4756",153
"4757",17
"4758",36
"4759",46
"4760",87
"4761",250
"4762",30
"4763",34
"4764",198
"4765",161
"4766",23
"4767",80
"4768",125
"4769",49
"4770",27
"4771",155
"4772",19
"4773",86
"4774",82
"4775",473
"4776",79
"4777",45
"4778",34
"4779",101
"4780",250
"4781",151
"4782",102
"4783",13
"4784",48
"4785",642
"4786",38
"4787",34
"4788",72
"4789",23
"4790",13
"4791",95
"4792",41
"4793",21
"4794",115
"4795",58
"4796",21
"4797",47
"4798",54
"4799",196
"4800",15
"4801",14
"4802",108
"4803",225
"4804",100
"4805",13
"4806",45
"4807",84
"4808",28
"4809",33
"4810",237
"4811",429
"4812",150
"4813",51
"4814",133
"4815",15
"4816",55
"4817",574
