"","V1"
"262",19.9310344827586
"263",47.59375
"264",0
"265",46.24
"266",42.5185185185185
"267",44.5333333333333
"268",0
"269",0
"270",4.39285714285714
"271",20.12
"272",1.1304347826087
"273",64.8260869565217
"274",28.6774193548387
"275",0
"276",0
"277",66.8333333333333
"278",0.8
"279",18.6666666666667
"280",0
"281",33.68
"282",37.2962962962963
"283",1.10526315789474
"284",0
"285",2.24
"286",12
"287",0
"288",0
"289",42.6666666666667
"290",0
"291",29.6785714285714
"292",0
"293",0
"294",13.8
"295",10.9666666666667
"296",0
"297",0
"298",1.31034482758621
"299",55.12
"300",28.9444444444444
"301",33.0333333333333
"302",0
"303",7.83333333333333
"304",13.1578947368421
"305",23.8333333333333
"306",0
"307",0
"308",68.7586206896552
"309",0
"310",3.69444444444444
"311",57.1904761904762
"312",44.6333333333333
"313",72.1
"314",0
"315",0
"316",73.8214285714286
"317",0.166666666666667
"318",0
"319",0
"320",50.1290322580645
"321",86.2
"322",0
"323",0
"324",55.5
"325",26.92
"326",0
"327",0.681818181818182
"328",0
"329",60.8928571428571
"330",6
"331",0
"332",23.2
"333",61.1333333333333
"334",0
"335",0
"336",0
"337",20.2222222222222
"338",32.2
"339",0
"340",35.8333333333333
"341",0
"342",0
"343",55
"344",38.7222222222222
"345",0
"346",1
"347",36.448275862069
"348",50.2608695652174
"349",0
"350",48.4666666666667
"351",9.60606060606061
"352",0
"353",0
"354",0
"355",22.9666666666667
"356",29
"357",49.6666666666667
"358",0
"359",29.9
"360",62.32
"361",30.0555555555556
"362",0
"363",37.5333333333333
"364",91.3666666666667
"365",0
"366",0
"367",51.5
"368",7.23076923076923
"369",36.3225806451613
"370",0
"371",0
"372",0
"373",41.5555555555556
"374",33.3666666666667
"375",0
"376",8.60714285714286
"377",0
"378",0
"379",55.2222222222222
"380",0
"381",0
"382",0.46875
"383",28.8461538461538
"384",37.7777777777778
"385",3.8
"386",14.04
"387",0
"388",59.2592592592593
"389",54.5172413793103
"390",20.8333333333333
"391",0
"392",0
"393",0
"394",0
"395",0
"396",0
"397",0
"398",0
"399",0
"400",0
"401",34.0333333333333
"402",13.15
"403",0
"404",35.8666666666667
"405",0
"406",14.32
"407",8.87878787878788
"408",39.875
"409",0
"410",14.8666666666667
"411",0
"412",37.3030303030303
"413",0
"414",9.35714285714286
"415",53.3666666666667
"416",0
"417",0
"418",0
"419",0
"420",0
"421",61.1
"422",0
"423",0
"424",0
"425",35
"426",0
"427",0
"428",35.32
"429",5.21428571428571
"430",0
"431",0.9375
"432",0
"433",57.6521739130435
"434",1.12
"435",31.92
"436",0
"437",0
"438",37.4285714285714
"439",0
"440",1.8780487804878
"441",0
"442",50.0833333333333
"443",0
"444",46.6060606060606
"445",61.8571428571429
"446",0
"447",0
"448",37.9333333333333
"449",0
"450",0.793103448275862
"451",0.217391304347826
"452",59.962962962963
"453",0
"454",6.4
"455",0
"456",65.2222222222222
"457",0
"458",0.296296296296296
"459",0
"460",50.7666666666667
"461",72.1785714285714
"462",51.5714285714286
"463",61.5862068965517
"464",40.8333333333333
"465",57.1666666666667
"466",0
"467",0
"468",15.2
"469",36.4
"470",0
"471",34.2142857142857
"472",0
"473",8.26923076923077
"474",24.52
"475",0
"476",0
"477",0
"478",0
"479",0
"480",0
"481",0
"482",15.8
"483",61.0555555555556
"484",19
"485",33.6666666666667
"486",7.36
"487",0
"488",28.4333333333333
"489",22.5294117647059
"490",0
"491",0
"492",0
"493",53.6666666666667
"494",0
"495",0
"496",0.75
"497",0
"498",0
"499",0
"500",0
"501",1.4
"502",39.0333333333333
"503",55.0833333333333
"504",0
"505",0
"506",39.16
"507",50.2352941176471
"508",49.8076923076923
"509",9.05263157894737
"510",31.3
"511",65.2
"512",0
"513",0
"514",0
"515",43.2
"516",0
"517",5.74193548387097
"518",0
"519",12.0909090909091
"520",0
"521",3.86666666666667
"522",0
"523",0
"524",0
"525",2.7
"526",55.64
"527",66.9230769230769
"528",0
"529",20.2424242424242
"530",0
"531",38.6
"532",3.54166666666667
"533",0
"534",34
"535",6.5
"536",0
"537",46.56
"538",0.733333333333333
"539",0
"540",0
"541",0
"542",7.24324324324324
"543",0
"544",0
"545",0
"546",61.1388888888889
"547",66.6666666666667
"548",58.6666666666667
"549",0
"550",44.5833333333333
"551",0.28
"552",0
"553",50.1666666666667
"554",50.7
"555",60.6
"556",0
"557",0
"558",4.65714285714286
"559",52.6
"560",11.0285714285714
"561",0
"562",0
"563",17.1111111111111
"564",51.5
"565",0
"566",0
"567",0
"568",34.4117647058824
"569",39.72
"570",0
"571",0.366666666666667
"572",24.5
"573",95.28
"574",47.1851851851852
"575",0
"576",0
"577",26.3448275862069
"578",2.48
"579",0
"580",0.28
"581",51.7333333333333
"582",0
"583",58.28
"584",27.9259259259259
"585",14.48
"586",0
"587",0
"588",0
"589",42.1379310344828
"590",0
"591",0
"592",10.7333333333333
"593",0
"594",10.5
"595",20.5
"596",34.08
"597",0
"598",0
"599",0
"600",3.96
"601",22.48
"602",0
"603",2.93333333333333
"604",0
"605",0
"606",0
"607",0
"608",0
"609",0
"610",36.1818181818182
"611",68.8571428571429
"612",0
"613",0
"614",1.75
"615",0
"616",33.8333333333333
"617",0
"618",17.8461538461538
"619",30.5333333333333
"620",7
"621",41.75
"622",40.6333333333333
"623",0
"624",36.0555555555556
"625",0
"626",9.88461538461539
"627",14.48
"628",0
"629",0
"630",16.8260869565217
"631",59.56
"632",12.1
"633",17.6333333333333
"634",62.4210526315789
"635",59.2592592592593
"636",38.7333333333333
"637",0
"638",33.3888888888889
"639",0
"640",32.4074074074074
"641",9.71428571428571
"642",0
"643",57.6190476190476
"644",0
"645",0
"646",34.9666666666667
"647",0.25
"648",0
"649",52.3793103448276
"650",21.1052631578947
