"","V1"
"826",15.7096774193548
"827",0
"828",0.166666666666667
"829",2.93333333333333
"830",16.9
"831",30.3666666666667
"832",25.28
"833",0
"834",13.7666666666667
"835",0
"836",31.8333333333333
"837",0
"838",0
"839",18.4666666666667
"840",0
"841",0
"842",0
"843",30.8518518518519
"844",0
"845",0
"846",0
"847",0
"848",20.08
"849",0
"850",0
"851",25.5333333333333
"852",0
"853",24.64
"854",4.08
"855",28.037037037037
"856",23.9666666666667
"857",0
"858",0
"859",0
"860",0
"861",0
"862",0
"863",0
"864",0
"865",0
"866",0
"867",0
"868",2.24
"869",0.266666666666667
"870",0
"871",0.52
"872",0
"873",0
"874",0
"875",20.1111111111111
"876",0
"877",0
"878",0
"879",28.1666666666667
"880",0
"881",0
"882",0
"883",0
"884",0.148148148148148
"885",0.16
"886",0
"887",0
"888",0
"889",0
"890",0
"891",0
"892",14.7777777777778
"893",0
"894",0
"895",13.9
"896",14.9666666666667
"897",0
"898",6.21428571428571
"899",11.3611111111111
"900",19.08
"901",0
"902",0
"903",0
"904",7.23333333333333
"905",0
"906",0
"907",0
"908",0
"909",0
"910",8.38888888888889
"911",0
"912",0
"913",30
"914",0.275862068965517
"915",32.3333333333333
"916",5.13333333333333
"917",4.82758620689655
"918",1.08
"919",0
"920",0
"921",0
"922",13.9310344827586
"923",23.4411764705882
"924",3.6
"925",0.192307692307692
"926",0
"927",7.2
"928",0
"929",0
"930",0
"931",0
"932",0
"933",0
"934",0
"935",1.24
"936",0.636363636363636
"937",0
"938",0
"939",0
"940",17.1
"941",31.5384615384615
"942",18.6216216216216
"943",0
"944",0
"945",0
"946",0
"947",0
"948",0
"949",0
"950",0
"951",0
"952",0
"953",0
"954",0
"955",16.6
"956",0
"957",0
"958",0
"959",0.0588235294117647
"960",0
"961",0
"962",2.29166666666667
"963",0
"964",0
"965",0
"966",0.148148148148148
"967",0
"968",0
"969",31.0714285714286
"970",1.71875
"971",0
"972",0
"973",0
"974",0
"975",0
"976",0
"977",0
"978",13.7647058823529
"979",0
"980",0
"981",0
"982",0
"983",0
"984",0
"985",0
"986",0
"987",0
"988",0
"989",0
"990",0.407407407407407
"991",54.6206896551724
"992",0
"993",0
"994",20.7272727272727
"995",24.2666666666667
"996",0
"997",0
"998",0
"999",29.9032258064516
"1000",0
"1001",0
"1002",0
"1003",0
"1004",4.96
"1005",4.86666666666667
"1006",0
"1007",0
"1008",35.4
"1009",0.892857142857143
"1010",23.4333333333333
"1011",2.81818181818182
"1012",0
"1013",28.4444444444444
"1014",0
"1015",0.08
"1016",0
"1017",0
"1018",4.72222222222222
"1019",0
"1020",0
"1021",0
"1022",0
"1023",0
"1024",0
"1025",4.72972972972973
"1026",1.41379310344828
"1027",6.88
"1028",0
"1029",0
"1030",0
"1031",0.037037037037037
"1032",0
"1033",2
"1034",0
"1035",0
"1036",0
"1037",0.761904761904762
"1038",24.5
"1039",0
"1040",0
"1041",3.1
"1042",1.5
"1043",0
"1044",0
"1045",0
"1046",14.4545454545455
"1047",11.32
"1048",0
"1049",0
"1050",23.8666666666667
"1051",0
"1052",0
"1053",0
"1054",0
"1055",0.464285714285714
"1056",0
"1057",0
"1058",0
"1059",22.8666666666667
"1060",0
"1061",0
"1062",20.1666666666667
"1063",24.9666666666667
"1064",0
"1065",0
"1066",0
"1067",14.3
"1068",24.5666666666667
"1069",0
"1070",11.7777777777778
"1071",0
"1072",0
"1073",0
"1074",0
"1075",0
"1076",0
"1077",0
"1078",11.7857142857143
"1079",0
"1080",0
"1081",13.8620689655172
"1082",0
"1083",0
"1084",0
"1085",0
"1086",16.5277777777778
"1087",0
"1088",0
"1089",0
"1090",0
"1091",0
"1092",0
"1093",1.83333333333333
"1094",0
"1095",0
"1096",0
"1097",0
"1098",0
"1099",0
"1100",0
"1101",0
"1102",0
"1103",0
"1104",0
"1105",15.6
"1106",0
"1107",0
"1108",1.08333333333333
"1109",0
"1110",0
"1111",0
"1112",6.23333333333333
"1113",0
"1114",0
"1115",11.8148148148148
"1116",5.52
"1117",18.2
"1118",0.166666666666667
"1119",0
"1120",0
"1121",27.3666666666667
"1122",7.43333333333333
"1123",0
"1124",0
"1125",0
"1126",0
"1127",0
"1128",0
"1129",0
"1130",0
"1131",0.366666666666667
"1132",0
"1133",0
"1134",0
"1135",16.6206896551724
"1136",0
"1137",0
"1138",3.67857142857143
"1139",0
"1140",2.2
"1141",0
"1142",0
"1143",0
"1144",5.25714285714286
"1145",0
"1146",22
"1147",0
"1148",18.36
"1149",0.28125
"1150",0
"1151",1.03703703703704
"1152",0
"1153",0
"1154",0
"1155",0
"1156",11.8571428571429
"1157",0
"1158",0
"1159",0
"1160",0
"1161",0
"1162",28.6428571428571
"1163",0
"1164",0
"1165",0
"1166",0
"1167",0
"1168",0
"1169",0
"1170",30.16
"1171",0
"1172",0
"1173",22.08
"1174",0
"1175",0
"1176",0
"1177",0
"1178",10.7666666666667
"1179",0
"1180",12.8888888888889
"1181",6.52
"1182",0
"1183",0
"1184",0
"1185",34.5333333333333
"1186",0
"1187",0
"1188",11.5333333333333
"1189",0
"1190",0
"1191",5.96
"1192",0
"1193",0
"1194",24.6923076923077
"1195",0
"1196",0
"1197",0
"1198",8.55555555555556
"1199",22.4444444444444
"1200",0
"1201",0
"1202",0
"1203",0
"1204",0
